amount,hour,new_device,night_tx,amount_spike,new_receiver,burst_flag,fraud_receiver,is_fraud
1462.1429409434463,10,0,0,0.4393717339427427,0,1,0,0
1810.9825506695825,10,1,0,0.5441975070606464,1,1,1,0
2259.9419377622253,11,0,0,0.6791091212763424,1,1,1,1
3376.5022219727784,11,0,0,1.0146337915309775,0,1,0,0
6094.001502010835,11,0,0,1.8312381995022349,0,1,0,0
1245.2712930639125,11,0,0,0.37420213300730565,0,1,0,0
884.9324205307389,11,0,0,0.26592084887395284,1,1,1,0
3218.2235058798537,11,0,0,0.9670712776422147,1,1,1,1
6163.158867420964,11,0,0,1.8520198828139594,0,1,0,0
417.46973741177,11,0,0,0.1254490222938644,0,1,0,0
1265.7829352075,11,1,0,0.3803658503308841,1,1,1,0
5455.139029021471,11,0,0,1.6392609962835363,1,1,1,0
1786.3004976799575,11,0,0,0.5367805876093096,0,1,0,0
6395.746272466942,11,1,0,1.921912044918408,0,1,0,0
4651.425727154646,11,0,0,1.3977463692620373,1,1,0,0
4745.151413664477,12,0,0,1.4259107957648436,0,1,0,0
2865.835524845608,12,0,0,0.8611792243333257,0,1,0,0
7311.496136548004,12,0,0,2.1970934887924987,0,1,0,0
2832.330146468854,12,0,0,0.851110908998641,1,1,1,0
3833.805409839029,13,0,0,1.152052705211668,0,1,1,0
1679.1550515555805,13,0,0,0.504583543716077,0,1,1,0
100.0,13,1,0,0.030049848181001957,0,1,0,0
5185.912125656403,13,0,0,1.5583587205599205,0,1,0,0
5134.727918953862,14,1,0,1.5429779441531568,1,1,0,0
3878.775200375042,14,0,0,1.1655660589950545,0,1,1,0
5838.874859271873,15,0,0,1.7545730306898895,1,1,1,0
1234.9582592440288,15,0,0,0.3711030820015752,1,1,0,0
4221.768863216264,16,0,0,1.2686351339492996,0,1,1,0
2776.496878882919,7,0,0,1.5720242535265014,1,0,0,0
2421.056988266034,7,0,0,1.3707778077010846,1,0,0,0
1708.1230937206951,8,0,0,0.9671218980148854,1,1,1,0
2339.7526826742696,10,0,0,1.324744137979184,1,1,0,0
1437.4064399792535,10,0,0,0.8138448859815403,1,1,0,0
660.5153802143248,10,0,0,0.3739770807673156,1,1,0,0
1404.4162384552508,11,1,0,0.7951661698918882,1,1,0,0
1943.749000297812,12,0,0,1.100530886411597,1,1,1,0
2303.7390465380445,12,0,0,1.3043535840065097,1,1,0,0
1123.2019742089765,12,0,0,0.6359455177114269,1,1,1,0
2827.6835692342597,12,1,0,1.6010056362545213,1,1,1,0
1469.8472589828484,13,0,0,0.8322125472837323,0,1,0,0
509.0520389845258,13,1,0,0.28822007965402713,0,1,0,0
2351.749623278072,13,0,0,1.3315366835572946,0,1,0,0
2175.3468019162774,13,0,0,1.2316592028079503,1,1,0,0
1632.172758941782,13,0,0,0.9241195920357242,0,1,0,0
1969.8794054109096,14,0,0,1.1153256556420919,0,1,1,0
1600.364506719461,14,0,0,0.9061100836022429,0,1,0,0
2435.068866577051,14,0,0,1.3787111904863887,1,1,0,0
782.9176753692884,14,1,0,0.44328001358686525,1,1,0,0
1568.1839079820884,15,0,0,0.8878897563643792,1,1,0,0
341.55276905808955,15,0,0,0.1933836990425424,0,1,0,0
3658.029558309808,15,0,0,2.0711390779929433,1,1,0,0
1979.017669849461,16,0,0,1.1204996478917506,1,1,1,0
2520.989309959289,16,0,0,1.4273584704087678,0,1,0,0
1163.5305082223424,16,0,0,0.6587791229138525,1,1,1,0
711.5309268097568,16,0,0,0.4028615636438808,0,1,0,0
1932.1063066680244,16,1,0,1.0939389118620817,1,1,1,1
1966.9741163950507,16,0,0,1.113680710592389,0,1,0,0
1273.6162048012093,16,1,0,0.7211085230671728,0,1,1,0
1857.00713067863,16,0,0,1.0514185233202866,0,1,0,0
2143.848288558809,16,0,0,1.2138250653649827,0,1,0,0
2270.9472783899896,17,0,0,1.285787218873227,1,1,1,0
2467.611063492313,18,0,0,1.397136250929608,1,1,1,0
627.1937212540777,18,0,0,0.35511069685323665,1,1,1,0
1558.1463280681362,18,0,0,0.8822065808522958,0,1,1,0
1692.1063277856647,18,0,0,0.9580533682771335,0,1,0,0
793.2094411271262,19,0,0,0.4491071065348119,0,1,0,0
3029.465454332765,20,0,0,1.7152524843996455,1,1,1,0
1124.9674667692111,21,0,0,0.63694512161706,0,1,0,0
2142.196325103181,21,0,0,1.2128897404820562,1,1,0,0
1443.2995053874615,22,0,0,0.8171814795933611,0,1,1,0
2997.8128575074898,5,1,1,1.963199869015537,1,0,1,0
1647.8627048394449,5,1,1,1.0791480322711586,1,0,0,0
2220.972006886874,6,1,0,1.4544643579361898,1,1,0,0
572.6397263282236,6,0,0,0.3750088111421921,1,1,0,0
2448.070788775949,7,0,0,1.603186216187512,0,1,0,0
903.798570160636,7,0,0,0.5918772514809515,1,1,1,1
905.3842810641617,7,1,0,0.5929156977036041,1,1,1,0
2039.743438669048,7,0,0,1.3357818656331422,0,1,1,1
3328.067400625032,8,0,0,2.179476103259597,1,1,1,1
2862.071394543479,8,0,0,1.8743058536190949,1,1,0,0
100.0,8,0,0,0.06548773930630965,1,1,1,0
1403.4255887463073,9,1,0,0.9190716909162231,1,1,1,0
1609.829022386943,9,0,0,1.0542406334580745,1,1,1,0
1182.7311786905427,9,1,0,0.774543910995306,0,1,0,0
1287.4915831007236,9,0,0,0.8431491315316809,1,1,1,0
1586.4939850260998,9,0,0,1.0389590450241755,1,1,0,0
1207.690541457448,9,0,0,0.7908892334166131,1,1,0,0
1532.3442925061856,9,0,0,1.003497635551566,1,1,1,0
870.4137178641689,10,0,0,0.5700142664412445,1,1,0,0
1162.2093194177291,10,0,0,0.7611046092939181,0,1,0,0
1821.4404113970331,10,0,0,1.192820148235463,1,1,1,0
819.2996922922132,10,0,0,0.5365408466257218,0,1,0,0
1734.1372475343082,10,1,0,1.1356472798788815,1,1,0,0
507.362148762993,11,0,0,0.3322600013207998,0,1,0,0
3090.6798339597617,11,0,0,2.0240163524562527,1,1,1,1
1282.493479193275,11,0,0,0.8398759862745127,1,1,0,0
1609.3204000392543,11,0,0,1.0539075481809665,1,1,0,0
1995.3628871607743,11,0,0,1.3067180457587015,0,1,0,0
748.819507716321,11,1,0,0.4903849670880556,0,1,1,0
1895.8274793323772,11,0,0,1.2415345573625687,0,1,0,0
1390.5707501412835,12,0,0,0.9106533477223183,1,1,1,0
2556.8795223652537,12,0,0,1.6744425959829727,1,1,0,0
544.88102319162,12,0,0,0.35683026399728074,0,1,0,0
1123.051146713417,12,0,0,0.7354608072362037,0,1,0,0
721.3795036780713,12,0,0,0.47241512877784575,0,1,1,0
493.7772862720931,12,0,0,0.32336358198763865,0,1,1,0
562.785132681799,12,0,0,0.36855526054532545,1,1,1,0
391.6457026360026,12,0,0,0.2564799167466301,1,1,0,0
910.4708873743226,12,0,0,0.5962468011835406,1,1,0,0
3218.868572995123,13,0,0,2.107964259695776,0,1,0,1
2768.192144857416,13,1,0,1.8128264553219664,0,1,0,0
758.311053961407,13,1,0,0.4966007661491753,0,1,0,0
1512.798114509158,13,0,0,0.9906972854605252,1,1,1,0
1508.40201335779,13,0,0,0.9878183781988756,1,1,1,1
3131.7927188993235,15,0,0,2.050940251366776,0,1,1,1
2290.4655832119943,15,0,0,1.4999741300346159,0,1,1,0
836.0512557645786,15,0,0,0.5475110668422354,1,1,1,0
2272.841064181343,15,1,0,1.488432230957832,0,1,0,0
771.9774993913952,15,0,0,0.505550612304805,1,1,0,0
1792.5806930645997,15,0,0,1.1739205711293839,0,1,1,0
1212.4204927732512,16,0,0,0.7939867716036216,0,1,1,0
306.1039833022428,16,0,0,0.2004605785912024,0,1,0,0
2259.1480397749137,18,0,0,1.4794649788314003,0,1,1,0
1694.9934514439428,18,0,0,1.1100128927406296,0,1,0,0
883.0499136292116,3,0,1,0.7185165993165773,1,0,0,0
1530.063413946439,3,0,1,1.2449760132009147,1,0,1,0
1242.9003574183746,3,0,1,1.0113183007190623,1,1,0,0
970.0707969310232,4,0,1,0.7893234112243771,1,1,0,0
1840.4407775122415,4,0,1,1.497522652221126,0,1,0,0
100.0,4,1,1,0.08136760880974152,1,1,0,0
1891.024840869586,4,0,1,1.5386816950138018,1,1,1,0
1093.4333623571647,4,0,1,0.8897005808779813,0,1,0,0
3354.5203198895174,5,0,1,2.7294929713309926,1,1,0,0
1209.677773186182,5,0,1,0.984285878344525,1,1,0,0
1035.4953937786431,5,0,1,0.842557841252699,1,1,1,0
1062.9555836465042,5,1,1,0.8649015411227924,0,1,0,0
1232.1793726775672,6,0,0,1.0025948917946101,1,1,1,0
1572.5777864988636,6,1,0,1.2795689415472875,0,1,0,0
2440.9253541452213,6,1,0,1.9861225934986815,1,1,0,0
1030.7087319247116,6,1,0,0.8386630489603468,1,1,0,0
1582.319607600663,6,0,0,1.2874956284323444,0,1,0,0
1471.0430538583405,6,1,0,1.1969525574863298,1,1,1,0
100.0,6,0,0,0.08136760880974152,0,1,0,0
144.90151474519075,7,0,0,0.11790289767725674,1,1,1,1
1953.5346893747856,7,1,0,1.5895444640130747,1,1,1,1
928.0793506086052,7,1,0,0.7551559754471994,1,1,0,0
1549.4420167196015,7,0,0,1.2607439188981753,0,1,0,0
1739.5089354380457,7,0,0,1.4153968257977283,1,1,1,0
1452.1556986793596,7,0,0,1.1815843682097902,0,1,1,0
1851.950216419527,7,1,0,1.5068876074474022,1,1,0,0
311.4753389135817,7,0,0,0.2534400353060198,0,1,1,1
1359.6578566217838,7,0,0,1.1063210859269295,1,1,1,1
912.0553265408244,8,0,0,0.7421176102281486,1,1,1,0
632.8335598726837,8,0,0,0.5149215354139667,0,1,0,0
1567.3985573303833,8,0,0,1.2753547266181184,0,1,0,0
1143.6440204019004,8,0,0,0.9305557926966189,1,1,0,0
1107.8570393934428,8,1,0,0.9014367819848407,0,1,0,0
1424.8533143562945,8,0,0,1.1593690709380664,0,1,0,0
803.9836787382226,9,0,0,0.654182294609886,1,1,0,0
1787.2882010194962,9,0,0,1.4542736717082103,0,1,1,0
687.1905589585538,9,1,0,0.5591505257908722,0,1,0,0
100.0,9,1,0,0.08136760880974152,0,1,0,0
1799.6453767172677,9,1,0,1.4643284100899057,1,1,1,0
1103.0275273655932,9,0,0,0.8975071235306005,1,1,0,0
1591.4231993375106,10,0,0,1.2949030033444187,0,1,0,0
815.5569459992179,10,0,0,0.6635991854413186,0,1,0,0
1649.37305860244,10,0,0,1.3420554181369022,0,1,0,0
148.5797031982529,10,0,0,0.12089575166902944,0,1,1,0
2169.1584298384755,10,0,0,1.7649923456545022,0,1,0,0
222.4921365378893,10,0,0,0.18103653129058575,1,1,1,0
958.4685203844914,10,1,0,0.7798829162309706,0,1,0,0
1956.5519286465403,11,0,0,1.59199951946057,1,1,1,1
1540.4337746691783,11,0,0,1.2534141277459523,0,1,0,0
1759.2858128570188,11,0,0,1.4314887980507804,0,1,0,0
1044.590416852036,11,0,0,0.849958244048213,1,1,0,0
1174.1761808832098,11,1,0,0.9553990815982132,1,1,1,0
728.5750987030237,11,0,0,0.5928241361978646,1,1,1,1
1600.8429805218889,11,1,0,1.3025676540492572,0,1,0,0
672.7741359436703,12,0,0,0.5474202271077643,0,1,1,0
1111.9228390345354,12,1,0,0.9047450259317927,0,1,0,0
847.3713459197542,12,0,0,0.6894858019138272,0,1,0,0
7304.51425197119,4,0,1,1.5643126295952399,1,0,1,0
3965.635562379512,8,0,0,0.8492684907731164,1,0,0,0
3834.703729426159,9,1,0,0.8212285263292505,1,1,0,0
2593.871487753212,10,0,0,0.5554956548608768,1,1,1,1
4280.514689553267,10,0,0,0.9167020501368902,1,1,1,0
6408.364090907599,11,0,0,1.3723958276549495,1,1,0,0
8304.576828008805,11,0,0,1.778482999330506,1,1,0,0
6502.339351008522,11,0,0,1.392521284485388,1,1,0,0
6164.414325346404,11,0,0,1.3201522853617444,1,1,0,0
3097.4131965695706,11,1,0,0.6633326208051669,0,1,0,0
4020.448729428259,12,0,0,0.8610071124698746,1,1,1,0
3809.203833635391,12,1,0,0.8157675459460448,1,1,0,0
4301.762122401878,12,0,0,0.9212523359471463,1,1,0,0
4100.119536460388,12,0,0,0.8780691709930368,1,1,0,0
3414.993967061704,12,0,0,0.731344755912353,1,1,1,0
7047.77899738505,12,0,0,1.5093309857298631,0,1,0,0
3379.3939218286,12,1,0,0.7237207581417582,0,1,0,0
6593.091654940622,12,0,0,1.4119565227926498,1,1,1,0
7807.483900864291,12,0,0,1.6720270849204841,1,1,0,0
4267.840384416102,12,0,0,0.9139877593690872,1,1,1,0
3709.486572087667,13,1,0,0.7944123994918283,1,1,1,0
4655.685412183315,13,1,0,0.9970474748180974,1,1,1,0
3014.205694735842,13,0,0,0.6455131544442866,0,1,0,0
5278.579119078061,13,0,0,1.1304445028720704,1,1,1,1
5109.994222724703,13,0,0,1.0943408725104218,1,1,1,0
100.0,13,0,0,0.0214156968640741,1,1,1,1
1857.351965363964,13,0,0,0.3977648666012691,0,1,0,0
8704.760214177684,14,1,0,1.8641850602128203,1,1,1,0
3953.587137391649,14,0,0,0.8466882366008203,0,1,0,0
6768.557327774797,14,0,0,1.4495337193873248,0,1,1,1
2609.5000771432824,15,0,0,0.5588426261887851,0,1,1,0
5113.957155741746,15,0,0,1.095189562232278,1,1,1,0
2926.239406859467,15,0,0,0.6266745608901034,1,1,1,1
7117.832284955503,15,0,0,1.5243333854392696,1,1,0,0
4617.188904882559,15,0,0,0.9888031795113114,1,1,0,0
3122.048242853116,15,0,0,0.6686083876395753,0,1,0,0
2279.4159958667096,15,0,0,0.4881528199460303,0,1,0,0
4695.181151076317,15,1,0,1.005505762533649,1,1,0,0
4954.371029784757,16,0,0,1.0610130812602099,1,1,1,0
4940.075029145342,16,0,0,1.0579514930995868,0,1,0,0
3340.602502950293,16,0,0,0.7154133054655067,1,1,1,0
2187.1967774461214,16,0,0,0.4684034316786588,0,1,0,0
7273.86192310689,16,0,0,1.5577482197638821,1,1,1,0
7851.939487982409,17,0,0,1.6815475586968447,0,1,0,0
3747.943237817624,17,0,0,0.8026481624485862,0,1,0,0
2466.110459073553,18,0,0,0.5281347402484183,1,1,0,0
7782.8910521387315,18,0,0,1.666760354987178,0,1,1,0
5871.657244540769,18,0,0,1.2574563163882972,1,1,0,0
3717.813874064496,18,0,0,0.796195749240142,0,1,0,0
7664.950289486645,18,0,0,1.64150251877843,1,1,1,1
100.0,18,0,0,0.0214156968640741,0,1,0,0
3160.775328922389,18,1,0,0.6769020629964598,0,1,0,0
4800.05290031917,19,0,0,1.0279647784475503,0,1,0,0
3944.5729205456246,19,0,0,0.8447577792464054,1,1,0,0
6129.118541909446,20,0,0,1.3125934473750855,0,1,0,0
100.0,4,0,1,0.03201762480848252,1,0,1,0
3190.660011862937,5,0,1,1.021573551512559,1,0,0,0
3900.205619529475,6,0,0,1.2487532020202985,1,1,0,0
2034.9469722923147,6,1,0,0.651541686640128,0,1,0,0
2497.0369176387294,6,0,0,0.799491911618865,0,1,0,0
1786.517797081132,7,0,0,0.5720005654062038,1,1,0,0
4223.424160504643,8,0,0,1.352240101781179,1,1,0,0
4959.050147758924,8,1,0,1.5877700703739503,1,1,0,0
2225.1732184798648,8,0,0,0.7124476124317181,1,1,1,0
8474.666616412018,9,0,0,2.71338696101252,1,1,1,0
1991.164659080027,9,0,0,0.6375236298633431,1,1,1,0
3368.498724901535,9,0,0,1.078513283417491,1,1,1,0
153.67526926523578,10,0,0,0.04920317113676844,1,1,0,0
5398.615767196519,10,0,0,1.7285085411925616,0,1,0,0
3528.471323631956,10,0,0,1.1297327098753764,1,1,1,0
1687.4180230059026,10,0,0,0.5402711715567431,1,1,0,0
1971.524093606081,10,1,0,0.6312351872996307,0,1,0,0
2139.626713278625,10,1,0,0.6850576533596162,0,1,0,0
4761.335908432523,10,0,0,1.5244666670334779,1,1,1,0
2577.326391192676,10,0,0,0.8251986940220735,1,1,0,0
2100.549663473561,11,0,0,0.6725461101668069,1,1,0,0
3746.655619296259,11,0,0,1.1995901390522032,0,1,0,0
4141.372555812437,11,0,0,1.3259691268414893,1,1,0,0
100.0,11,0,0,0.03201762480848252,1,1,0,0
3080.550087355214,11,0,0,0.986318969006773,0,1,0,0
3202.763214969773,11,1,0,1.0254487096731142,0,1,1,0
4577.899620500434,11,0,0,1.4657347246007741,1,1,0,0
3435.2342949347435,11,1,0,1.099880427844526,0,1,1,0
